,Datetime,Region,Technology,Cost,Value
2919,2022,reg1,Diesel_supply,decommissioning_cost,0.0
2920,2023,reg1,Diesel_supply,decommissioning_cost,0.0
2921,2024,reg1,Diesel_supply,decommissioning_cost,0.0
2922,2025,reg1,Diesel_supply,decommissioning_cost,0.0
2923,2026,reg1,Diesel_supply,decommissioning_cost,0.0
2924,2027,reg1,Diesel_supply,decommissioning_cost,0.0
2925,2028,reg1,Diesel_supply,decommissioning_cost,0.0
2926,2029,reg1,Diesel_supply,decommissioning_cost,0.0
2927,2030,reg1,Diesel_supply,decommissioning_cost,0.0
2928,2019,reg1,Oil_supply,decommissioning_cost,0.0
2929,2020,reg1,Oil_supply,decommissioning_cost,0.0
2930,2021,reg1,Oil_supply,decommissioning_cost,0.0
2931,2022,reg1,Oil_supply,decommissioning_cost,0.0
2932,2023,reg1,Oil_supply,decommissioning_cost,0.0
2933,2024,reg1,Oil_supply,decommissioning_cost,0.0
2934,2025,reg1,Oil_supply,decommissioning_cost,0.0
2935,2026,reg1,Oil_supply,decommissioning_cost,0.0
2936,2027,reg1,Oil_supply,decommissioning_cost,0.0
2937,2028,reg1,Oil_supply,decommissioning_cost,0.0
2938,2029,reg1,Oil_supply,decommissioning_cost,0.0
2939,2030,reg1,Oil_supply,decommissioning_cost,0.0
2940,2019,reg1,Biofuel_supply,decommissioning_cost,0.0
2941,2020,reg1,Biofuel_supply,decommissioning_cost,0.0
2942,2021,reg1,Biofuel_supply,decommissioning_cost,0.0
2943,2022,reg1,Biofuel_supply,decommissioning_cost,0.0
2944,2023,reg1,Biofuel_supply,decommissioning_cost,0.0
2945,2024,reg1,Biofuel_supply,decommissioning_cost,0.0
2946,2025,reg1,Biofuel_supply,decommissioning_cost,0.0
2947,2026,reg1,Biofuel_supply,decommissioning_cost,0.0
2948,2027,reg1,Biofuel_supply,decommissioning_cost,0.0
2949,2028,reg1,Biofuel_supply,decommissioning_cost,0.0
2950,2029,reg1,Biofuel_supply,decommissioning_cost,0.0
2951,2030,reg1,Biofuel_supply,decommissioning_cost,0.0
2952,2019,reg1,Hydro_PP_1,decommissioning_cost,0.0
2953,2020,reg1,Hydro_PP_1,decommissioning_cost,0.0
2954,2021,reg1,Hydro_PP_1,decommissioning_cost,0.0
2955,2022,reg1,Hydro_PP_1,decommissioning_cost,0.0
2956,2023,reg1,Hydro_PP_1,decommissioning_cost,0.0
2957,2024,reg1,Hydro_PP_1,decommissioning_cost,0.0
2958,2025,reg1,Hydro_PP_1,decommissioning_cost,0.0
2959,2026,reg1,Hydro_PP_1,decommissioning_cost,0.0
2960,2027,reg1,Hydro_PP_1,decommissioning_cost,0.0
2961,2028,reg1,Hydro_PP_1,decommissioning_cost,0.0
2962,2029,reg1,Hydro_PP_1,decommissioning_cost,0.0
2963,2030,reg1,Hydro_PP_1,decommissioning_cost,0.0
2964,2019,reg1,Hydro_PP_2,decommissioning_cost,0.0
2965,2020,reg1,Hydro_PP_2,decommissioning_cost,0.0
2966,2021,reg1,Hydro_PP_2,decommissioning_cost,0.0
2967,2022,reg1,Hydro_PP_2,decommissioning_cost,0.0
2968,2023,reg1,Hydro_PP_2,decommissioning_cost,0.0
2969,2024,reg1,Hydro_PP_2,decommissioning_cost,0.0
2970,2025,reg1,Hydro_PP_2,decommissioning_cost,0.0
2971,2026,reg1,Hydro_PP_2,decommissioning_cost,0.0
2972,2027,reg1,Hydro_PP_2,decommissioning_cost,0.0
2973,2028,reg1,Hydro_PP_2,decommissioning_cost,0.0
2974,2029,reg1,Hydro_PP_2,decommissioning_cost,0.0
2975,2030,reg1,Hydro_PP_2,decommissioning_cost,0.0
2976,2019,reg1,Hydro_PP_3,decommissioning_cost,0.0
2977,2020,reg1,Hydro_PP_3,decommissioning_cost,0.0
2978,2021,reg1,Hydro_PP_3,decommissioning_cost,0.0
2979,2022,reg1,Hydro_PP_3,decommissioning_cost,0.0
2980,2023,reg1,Hydro_PP_3,decommissioning_cost,0.0
2981,2024,reg1,Hydro_PP_3,decommissioning_cost,0.0
2982,2025,reg1,Hydro_PP_3,decommissioning_cost,0.0
2983,2026,reg1,Hydro_PP_3,decommissioning_cost,0.0
2984,2027,reg1,Hydro_PP_3,decommissioning_cost,0.0
2985,2028,reg1,Hydro_PP_3,decommissioning_cost,0.0
2986,2029,reg1,Hydro_PP_3,decommissioning_cost,0.0
2987,2030,reg1,Hydro_PP_3,decommissioning_cost,0.0
2988,2019,reg1,Hydro_PP_5,decommissioning_cost,0.0
2989,2020,reg1,Hydro_PP_5,decommissioning_cost,0.0
2990,2021,reg1,Hydro_PP_5,decommissioning_cost,0.0
2991,2022,reg1,Hydro_PP_5,decommissioning_cost,0.0
2992,2023,reg1,Hydro_PP_5,decommissioning_cost,0.0
2993,2024,reg1,Hydro_PP_5,decommissioning_cost,0.0
2994,2025,reg1,Hydro_PP_5,decommissioning_cost,0.0
2995,2026,reg1,Hydro_PP_5,decommissioning_cost,0.0
2996,2027,reg1,Hydro_PP_5,decommissioning_cost,0.0
2997,2028,reg1,Hydro_PP_5,decommissioning_cost,0.0
2998,2029,reg1,Hydro_PP_5,decommissioning_cost,0.0
2999,2030,reg1,Hydro_PP_5,decommissioning_cost,0.0
3000,2019,reg1,Hydro_PP_6,decommissioning_cost,0.0
3001,2020,reg1,Hydro_PP_6,decommissioning_cost,0.0
3002,2021,reg1,Hydro_PP_6,decommissioning_cost,0.0
3003,2022,reg1,Hydro_PP_6,decommissioning_cost,0.0
3004,2023,reg1,Hydro_PP_6,decommissioning_cost,0.0
3005,2024,reg1,Hydro_PP_6,decommissioning_cost,0.0
3006,2025,reg1,Hydro_PP_6,decommissioning_cost,0.0
3007,2026,reg1,Hydro_PP_6,decommissioning_cost,0.0
3008,2027,reg1,Hydro_PP_6,decommissioning_cost,0.0
3009,2028,reg1,Hydro_PP_6,decommissioning_cost,0.0
3010,2029,reg1,Hydro_PP_6,decommissioning_cost,0.0
3011,2030,reg1,Hydro_PP_6,decommissioning_cost,0.0
3012,2019,reg1,Hydro_PP_7,decommissioning_cost,0.0
3013,2020,reg1,Hydro_PP_7,decommissioning_cost,0.0
3014,2021,reg1,Hydro_PP_7,decommissioning_cost,0.0
3015,2022,reg1,Hydro_PP_7,decommissioning_cost,0.0
3016,2023,reg1,Hydro_PP_7,decommissioning_cost,0.0
3017,2024,reg1,Hydro_PP_7,decommissioning_cost,0.0
3018,2025,reg1,Hydro_PP_7,decommissioning_cost,0.0
3019,2026,reg1,Hydro_PP_7,decommissioning_cost,0.0
3020,2027,reg1,Hydro_PP_7,decommissioning_cost,0.0
3021,2028,reg1,Hydro_PP_7,decommissioning_cost,0.0
3022,2029,reg1,Hydro_PP_7,decommissioning_cost,0.0
3023,2030,reg1,Hydro_PP_7,decommissioning_cost,0.0
3024,2019,reg1,Hydro_PP_9,decommissioning_cost,0.0
3025,2020,reg1,Hydro_PP_9,decommissioning_cost,0.0
3026,2021,reg1,Hydro_PP_9,decommissioning_cost,0.0
3027,2022,reg1,Hydro_PP_9,decommissioning_cost,0.0
3028,2023,reg1,Hydro_PP_9,decommissioning_cost,0.0
3029,2024,reg1,Hydro_PP_9,decommissioning_cost,0.0
3030,2025,reg1,Hydro_PP_9,decommissioning_cost,0.0
3031,2026,reg1,Hydro_PP_9,decommissioning_cost,0.0
3032,2027,reg1,Hydro_PP_9,decommissioning_cost,0.0
3033,2028,reg1,Hydro_PP_9,decommissioning_cost,0.0
3034,2029,reg1,Hydro_PP_9,decommissioning_cost,0.0
3035,2030,reg1,Hydro_PP_9,decommissioning_cost,0.0
3036,2019,reg1,Hydro_PP_10,decommissioning_cost,0.0
3037,2020,reg1,Hydro_PP_10,decommissioning_cost,0.0
3038,2021,reg1,Hydro_PP_10,decommissioning_cost,0.0
3039,2022,reg1,Hydro_PP_10,decommissioning_cost,0.0
3040,2023,reg1,Hydro_PP_10,decommissioning_cost,0.0
3041,2024,reg1,Hydro_PP_10,decommissioning_cost,0.0
3042,2025,reg1,Hydro_PP_10,decommissioning_cost,0.0
3043,2026,reg1,Hydro_PP_10,decommissioning_cost,0.0
3044,2027,reg1,Hydro_PP_10,decommissioning_cost,0.0
3045,2028,reg1,Hydro_PP_10,decommissioning_cost,0.0
3046,2029,reg1,Hydro_PP_10,decommissioning_cost,0.0
3047,2030,reg1,Hydro_PP_10,decommissioning_cost,0.0
3048,2019,reg1,PV_PP,decommissioning_cost,0.0
3049,2020,reg1,PV_PP,decommissioning_cost,0.0
3050,2021,reg1,PV_PP,decommissioning_cost,0.0
3051,2022,reg1,PV_PP,decommissioning_cost,0.0
3052,2023,reg1,PV_PP,decommissioning_cost,0.0
3053,2024,reg1,PV_PP,decommissioning_cost,0.0
3054,2025,reg1,PV_PP,decommissioning_cost,0.0
3055,2026,reg1,PV_PP,decommissioning_cost,0.0
3056,2027,reg1,PV_PP,decommissioning_cost,0.0
3057,2028,reg1,PV_PP,decommissioning_cost,0.0
3058,2029,reg1,PV_PP,decommissioning_cost,0.0
3059,2030,reg1,PV_PP,decommissioning_cost,0.0
3060,2019,reg1,Commited_hydro_PP,decommissioning_cost,0.0
3061,2020,reg1,Commited_hydro_PP,decommissioning_cost,0.0
3062,2021,reg1,Commited_hydro_PP,decommissioning_cost,0.0
3063,2022,reg1,Commited_hydro_PP,decommissioning_cost,0.0
3064,2023,reg1,Commited_hydro_PP,decommissioning_cost,0.0
3065,2024,reg1,Commited_hydro_PP,decommissioning_cost,0.0
3066,2025,reg1,Commited_hydro_PP,decommissioning_cost,0.0
3067,2026,reg1,Commited_hydro_PP,decommissioning_cost,0.0
3068,2027,reg1,Commited_hydro_PP,decommissioning_cost,0.0
3069,2028,reg1,Commited_hydro_PP,decommissioning_cost,0.0
3070,2029,reg1,Commited_hydro_PP,decommissioning_cost,0.0
3071,2030,reg1,Commited_hydro_PP,decommissioning_cost,0.0
3072,2019,reg1,Commited_PV_PP,decommissioning_cost,0.0
3073,2020,reg1,Commited_PV_PP,decommissioning_cost,0.0
3074,2021,reg1,Commited_PV_PP,decommissioning_cost,0.0
3075,2022,reg1,Commited_PV_PP,decommissioning_cost,0.0
3076,2023,reg1,Commited_PV_PP,decommissioning_cost,0.0
3077,2024,reg1,Commited_PV_PP,decommissioning_cost,0.0
3078,2025,reg1,Commited_PV_PP,decommissioning_cost,0.0
3079,2026,reg1,Commited_PV_PP,decommissioning_cost,0.0
3080,2027,reg1,Commited_PV_PP,decommissioning_cost,0.0
3081,2028,reg1,Commited_PV_PP,decommissioning_cost,0.0
3082,2029,reg1,Commited_PV_PP,decommissioning_cost,0.0
3083,2030,reg1,Commited_PV_PP,decommissioning_cost,0.0
3084,2019,reg1,Commited_wind_PP,decommissioning_cost,0.0
3085,2020,reg1,Commited_wind_PP,decommissioning_cost,0.0
3086,2021,reg1,Commited_wind_PP,decommissioning_cost,0.0
3087,2022,reg1,Commited_wind_PP,decommissioning_cost,0.0
3088,2023,reg1,Commited_wind_PP,decommissioning_cost,0.0
3089,2024,reg1,Commited_wind_PP,decommissioning_cost,0.0
3090,2025,reg1,Commited_wind_PP,decommissioning_cost,0.0
3091,2026,reg1,Commited_wind_PP,decommissioning_cost,0.0
3092,2027,reg1,Commited_wind_PP,decommissioning_cost,0.0
3093,2028,reg1,Commited_wind_PP,decommissioning_cost,0.0
3094,2029,reg1,Commited_wind_PP,decommissioning_cost,0.0
3095,2030,reg1,Commited_wind_PP,decommissioning_cost,0.0
3096,2019,reg1,Commited_geo_PP,decommissioning_cost,0.0
3097,2020,reg1,Commited_geo_PP,decommissioning_cost,0.0
3098,2021,reg1,Commited_geo_PP,decommissioning_cost,0.0
3099,2022,reg1,Commited_geo_PP,decommissioning_cost,0.0
3100,2023,reg1,Commited_geo_PP,decommissioning_cost,0.0
3101,2024,reg1,Commited_geo_PP,decommissioning_cost,0.0
3102,2025,reg1,Commited_geo_PP,decommissioning_cost,0.0
3103,2026,reg1,Commited_geo_PP,decommissioning_cost,0.0
3104,2027,reg1,Commited_geo_PP,decommissioning_cost,0.0
3105,2028,reg1,Commited_geo_PP,decommissioning_cost,0.0
3106,2029,reg1,Commited_geo_PP,decommissioning_cost,0.0
3107,2030,reg1,Commited_geo_PP,decommissioning_cost,0.0
3108,2019,reg1,Coal_PP,decommissioning_cost,0.0
3109,2020,reg1,Coal_PP,decommissioning_cost,0.0
3110,2021,reg1,Coal_PP,decommissioning_cost,0.0
3111,2022,reg1,Coal_PP,decommissioning_cost,0.0
3112,2023,reg1,Coal_PP,decommissioning_cost,0.0
3113,2024,reg1,Coal_PP,decommissioning_cost,0.0
3114,2025,reg1,Coal_PP,decommissioning_cost,0.0
3115,2026,reg1,Coal_PP,decommissioning_cost,0.0
3116,2027,reg1,Coal_PP,decommissioning_cost,0.0
3117,2028,reg1,Coal_PP,decommissioning_cost,0.0
3118,2029,reg1,Coal_PP,decommissioning_cost,0.0
3119,2030,reg1,Coal_PP,decommissioning_cost,0.0
3120,2019,reg1,Diesel_PP,decommissioning_cost,0.0
3121,2020,reg1,Diesel_PP,decommissioning_cost,0.0
3122,2021,reg1,Diesel_PP,decommissioning_cost,0.0
3123,2022,reg1,Diesel_PP,decommissioning_cost,0.0
3124,2023,reg1,Diesel_PP,decommissioning_cost,0.0
3125,2024,reg1,Diesel_PP,decommissioning_cost,0.0
3126,2025,reg1,Diesel_PP,decommissioning_cost,0.0
3127,2026,reg1,Diesel_PP,decommissioning_cost,0.0
3128,2027,reg1,Diesel_PP,decommissioning_cost,0.0
3129,2028,reg1,Diesel_PP,decommissioning_cost,0.0
3130,2029,reg1,Diesel_PP,decommissioning_cost,0.0
3131,2030,reg1,Diesel_PP,decommissioning_cost,0.0
3132,2019,reg1,HFO_PP,decommissioning_cost,0.0
3133,2020,reg1,HFO_PP,decommissioning_cost,0.0
3134,2021,reg1,HFO_PP,decommissioning_cost,0.0
3135,2022,reg1,HFO_PP,decommissioning_cost,0.0
3136,2023,reg1,HFO_PP,decommissioning_cost,0.0
3137,2024,reg1,HFO_PP,decommissioning_cost,0.0
3138,2025,reg1,HFO_PP,decommissioning_cost,0.0
3139,2026,reg1,HFO_PP,decommissioning_cost,0.0
3140,2027,reg1,HFO_PP,decommissioning_cost,0.0
3141,2028,reg1,HFO_PP,decommissioning_cost,0.0
3142,2029,reg1,HFO_PP,decommissioning_cost,0.0
3143,2030,reg1,HFO_PP,decommissioning_cost,0.0
3144,2019,reg1,Bio_PP,decommissioning_cost,0.0
3145,2020,reg1,Bio_PP,decommissioning_cost,0.0
3146,2021,reg1,Bio_PP,decommissioning_cost,0.0
3147,2022,reg1,Bio_PP,decommissioning_cost,0.0
3148,2023,reg1,Bio_PP,decommissioning_cost,0.0
3149,2024,reg1,Bio_PP,decommissioning_cost,0.0
3150,2025,reg1,Bio_PP,decommissioning_cost,0.0
3151,2026,reg1,Bio_PP,decommissioning_cost,0.0
3152,2027,reg1,Bio_PP,decommissioning_cost,0.0
3153,2028,reg1,Bio_PP,decommissioning_cost,0.0
3154,2029,reg1,Bio_PP,decommissioning_cost,0.0
3155,2030,reg1,Bio_PP,decommissioning_cost,0.0
3156,2019,reg1,Elec_distribution,decommissioning_cost,0.0
3157,2020,reg1,Elec_distribution,decommissioning_cost,0.0
3158,2021,reg1,Elec_distribution,decommissioning_cost,0.0
3159,2022,reg1,Elec_distribution,decommissioning_cost,0.0
3160,2023,reg1,Elec_distribution,decommissioning_cost,0.0
3161,2024,reg1,Elec_distribution,decommissioning_cost,0.0
3162,2025,reg1,Elec_distribution,decommissioning_cost,0.0
3163,2026,reg1,Elec_distribution,decommissioning_cost,0.0
3164,2027,reg1,Elec_distribution,decommissioning_cost,0.0
3165,2028,reg1,Elec_distribution,decommissioning_cost,0.0
3166,2029,reg1,Elec_distribution,decommissioning_cost,0.0
3167,2030,reg1,Elec_distribution,decommissioning_cost,0.0
3168,2019,reg2,Coal_supply,decommissioning_cost,0.0
3169,2020,reg2,Coal_supply,decommissioning_cost,0.0
3170,2021,reg2,Coal_supply,decommissioning_cost,0.0
3171,2022,reg2,Coal_supply,decommissioning_cost,0.0
3172,2023,reg2,Coal_supply,decommissioning_cost,0.0
3173,2024,reg2,Coal_supply,decommissioning_cost,0.0
3174,2025,reg2,Coal_supply,decommissioning_cost,0.0
3175,2026,reg2,Coal_supply,decommissioning_cost,0.0
3176,2027,reg2,Coal_supply,decommissioning_cost,0.0
3177,2028,reg2,Coal_supply,decommissioning_cost,0.0
3178,2029,reg2,Coal_supply,decommissioning_cost,0.0
3179,2030,reg2,Coal_supply,decommissioning_cost,0.0
3180,2019,reg2,Diesel_supply,decommissioning_cost,0.0
3181,2020,reg2,Diesel_supply,decommissioning_cost,0.0
3182,2021,reg2,Diesel_supply,decommissioning_cost,0.0
3183,2022,reg2,Diesel_supply,decommissioning_cost,0.0
3184,2023,reg2,Diesel_supply,decommissioning_cost,0.0
3185,2024,reg2,Diesel_supply,decommissioning_cost,0.0
3186,2025,reg2,Diesel_supply,decommissioning_cost,0.0
3187,2026,reg2,Diesel_supply,decommissioning_cost,0.0
3188,2027,reg2,Diesel_supply,decommissioning_cost,0.0
3189,2028,reg2,Diesel_supply,decommissioning_cost,0.0
3190,2029,reg2,Diesel_supply,decommissioning_cost,0.0
3191,2030,reg2,Diesel_supply,decommissioning_cost,0.0
3192,2019,reg2,Biofuel_supply,decommissioning_cost,0.0
3193,2020,reg2,Biofuel_supply,decommissioning_cost,0.0
3194,2021,reg2,Biofuel_supply,decommissioning_cost,0.0
3195,2022,reg2,Biofuel_supply,decommissioning_cost,0.0
3196,2023,reg2,Biofuel_supply,decommissioning_cost,0.0
3197,2024,reg2,Biofuel_supply,decommissioning_cost,0.0
3198,2025,reg2,Biofuel_supply,decommissioning_cost,0.0
3199,2026,reg2,Biofuel_supply,decommissioning_cost,0.0
3200,2027,reg2,Biofuel_supply,decommissioning_cost,0.0
3201,2028,reg2,Biofuel_supply,decommissioning_cost,0.0
3202,2029,reg2,Biofuel_supply,decommissioning_cost,0.0
3203,2030,reg2,Biofuel_supply,decommissioning_cost,0.0
3204,2019,reg2,Hydro_PP_4,decommissioning_cost,0.0
3205,2020,reg2,Hydro_PP_4,decommissioning_cost,0.0
3206,2021,reg2,Hydro_PP_4,decommissioning_cost,0.0
3207,2022,reg2,Hydro_PP_4,decommissioning_cost,0.0
3208,2023,reg2,Hydro_PP_4,decommissioning_cost,0.0
3209,2024,reg2,Hydro_PP_4,decommissioning_cost,0.0
3210,2025,reg2,Hydro_PP_4,decommissioning_cost,0.0
3211,2026,reg2,Hydro_PP_4,decommissioning_cost,0.0
3212,2027,reg2,Hydro_PP_4,decommissioning_cost,0.0
3213,2028,reg2,Hydro_PP_4,decommissioning_cost,0.0
3214,2029,reg2,Hydro_PP_4,decommissioning_cost,0.0
3215,2030,reg2,Hydro_PP_4,decommissioning_cost,0.0
3216,2019,reg2,Hydro_PP_8,decommissioning_cost,0.0
3217,2020,reg2,Hydro_PP_8,decommissioning_cost,0.0
3218,2021,reg2,Hydro_PP_8,decommissioning_cost,0.0
3219,2022,reg2,Hydro_PP_8,decommissioning_cost,0.0
3220,2023,reg2,Hydro_PP_8,decommissioning_cost,0.0
3221,2024,reg2,Hydro_PP_8,decommissioning_cost,0.0
3222,2025,reg2,Hydro_PP_8,decommissioning_cost,0.0
3223,2026,reg2,Hydro_PP_8,decommissioning_cost,0.0
3224,2027,reg2,Hydro_PP_8,decommissioning_cost,0.0
3225,2028,reg2,Hydro_PP_8,decommissioning_cost,0.0
3226,2029,reg2,Hydro_PP_8,decommissioning_cost,0.0
3227,2030,reg2,Hydro_PP_8,decommissioning_cost,0.0
3228,2019,reg2,Commited_hydro_PP,decommissioning_cost,0.0
3229,2020,reg2,Commited_hydro_PP,decommissioning_cost,0.0
3230,2021,reg2,Commited_hydro_PP,decommissioning_cost,0.0
3231,2022,reg2,Commited_hydro_PP,decommissioning_cost,0.0
3232,2023,reg2,Commited_hydro_PP,decommissioning_cost,0.0
3233,2024,reg2,Commited_hydro_PP,decommissioning_cost,0.0
3234,2025,reg2,Commited_hydro_PP,decommissioning_cost,0.0
3235,2026,reg2,Commited_hydro_PP,decommissioning_cost,0.0
3236,2027,reg2,Commited_hydro_PP,decommissioning_cost,0.0
3237,2028,reg2,Commited_hydro_PP,decommissioning_cost,0.0
3238,2029,reg2,Commited_hydro_PP,decommissioning_cost,0.0
3239,2030,reg2,Commited_hydro_PP,decommissioning_cost,0.0
3240,2019,reg2,Commited_wind_PP,decommissioning_cost,0.0
3241,2020,reg2,Commited_wind_PP,decommissioning_cost,0.0
3242,2021,reg2,Commited_wind_PP,decommissioning_cost,0.0
3243,2022,reg2,Commited_wind_PP,decommissioning_cost,0.0
3244,2023,reg2,Commited_wind_PP,decommissioning_cost,0.0
3245,2024,reg2,Commited_wind_PP,decommissioning_cost,0.0
3246,2025,reg2,Commited_wind_PP,decommissioning_cost,0.0
3247,2026,reg2,Commited_wind_PP,decommissioning_cost,0.0
3248,2027,reg2,Commited_wind_PP,decommissioning_cost,0.0
3249,2028,reg2,Commited_wind_PP,decommissioning_cost,0.0
3250,2029,reg2,Commited_wind_PP,decommissioning_cost,0.0
3251,2030,reg2,Commited_wind_PP,decommissioning_cost,0.0
3252,2019,reg2,New_hydro_PP,decommissioning_cost,0.0
3253,2020,reg2,New_hydro_PP,decommissioning_cost,0.0
3254,2021,reg2,New_hydro_PP,decommissioning_cost,0.0
3255,2022,reg2,New_hydro_PP,decommissioning_cost,0.0
3256,2023,reg2,New_hydro_PP,decommissioning_cost,0.0
3257,2024,reg2,New_hydro_PP,decommissioning_cost,0.0
3258,2025,reg2,New_hydro_PP,decommissioning_cost,0.0
3259,2026,reg2,New_hydro_PP,decommissioning_cost,0.0
3260,2027,reg2,New_hydro_PP,decommissioning_cost,0.0
3261,2028,reg2,New_hydro_PP,decommissioning_cost,0.0
3262,2029,reg2,New_hydro_PP,decommissioning_cost,0.0
3263,2030,reg2,New_hydro_PP,decommissioning_cost,0.0
3264,2019,reg2,New_PV_PP,decommissioning_cost,0.0
3265,2020,reg2,New_PV_PP,decommissioning_cost,0.0
3266,2021,reg2,New_PV_PP,decommissioning_cost,0.0
3267,2022,reg2,New_PV_PP,decommissioning_cost,0.0
3268,2023,reg2,New_PV_PP,decommissioning_cost,0.0
3269,2024,reg2,New_PV_PP,decommissioning_cost,0.0
3270,2025,reg2,New_PV_PP,decommissioning_cost,0.0
3271,2026,reg2,New_PV_PP,decommissioning_cost,0.0
3272,2027,reg2,New_PV_PP,decommissioning_cost,0.0
3273,2028,reg2,New_PV_PP,decommissioning_cost,0.0
3274,2029,reg2,New_PV_PP,decommissioning_cost,0.0
3275,2030,reg2,New_PV_PP,decommissioning_cost,0.0
3276,2019,reg2,New_wind_PP,decommissioning_cost,0.0
3277,2020,reg2,New_wind_PP,decommissioning_cost,0.0
3278,2021,reg2,New_wind_PP,decommissioning_cost,0.0
3279,2022,reg2,New_wind_PP,decommissioning_cost,0.0
3280,2023,reg2,New_wind_PP,decommissioning_cost,0.0
3281,2024,reg2,New_wind_PP,decommissioning_cost,0.0
3282,2025,reg2,New_wind_PP,decommissioning_cost,0.0
3283,2026,reg2,New_wind_PP,decommissioning_cost,0.0
3284,2027,reg2,New_wind_PP,decommissioning_cost,0.0
3285,2028,reg2,New_wind_PP,decommissioning_cost,0.0
3286,2029,reg2,New_wind_PP,decommissioning_cost,0.0
3287,2030,reg2,New_wind_PP,decommissioning_cost,0.0
3288,2019,reg2,New_geo_PP,decommissioning_cost,0.0
3289,2020,reg2,New_geo_PP,decommissioning_cost,0.0
3290,2021,reg2,New_geo_PP,decommissioning_cost,0.0
3291,2022,reg2,New_geo_PP,decommissioning_cost,0.0
3292,2023,reg2,New_geo_PP,decommissioning_cost,0.0
3293,2024,reg2,New_geo_PP,decommissioning_cost,0.0
3294,2025,reg2,New_geo_PP,decommissioning_cost,0.0
3295,2026,reg2,New_geo_PP,decommissioning_cost,0.0
3296,2027,reg2,New_geo_PP,decommissioning_cost,0.0
3297,2028,reg2,New_geo_PP,decommissioning_cost,0.0
3298,2029,reg2,New_geo_PP,decommissioning_cost,0.0
3299,2030,reg2,New_geo_PP,decommissioning_cost,0.0
3300,2019,reg2,Diesel_PP,decommissioning_cost,0.0
3301,2020,reg2,Diesel_PP,decommissioning_cost,0.0
3302,2021,reg2,Diesel_PP,decommissioning_cost,0.0
3303,2022,reg2,Diesel_PP,decommissioning_cost,0.0
3304,2023,reg2,Diesel_PP,decommissioning_cost,0.0
3305,2024,reg2,Diesel_PP,decommissioning_cost,0.0
3306,2025,reg2,Diesel_PP,decommissioning_cost,0.0
3307,2026,reg2,Diesel_PP,decommissioning_cost,0.0
3308,2027,reg2,Diesel_PP,decommissioning_cost,0.0
3309,2028,reg2,Diesel_PP,decommissioning_cost,0.0
3310,2029,reg2,Diesel_PP,decommissioning_cost,0.0
3311,2030,reg2,Diesel_PP,decommissioning_cost,0.0
3312,2019,reg2,New_coal_PP,decommissioning_cost,0.0
3313,2020,reg2,New_coal_PP,decommissioning_cost,0.0
3314,2021,reg2,New_coal_PP,decommissioning_cost,0.0
3315,2022,reg2,New_coal_PP,decommissioning_cost,0.0
3316,2023,reg2,New_coal_PP,decommissioning_cost,0.0
3317,2024,reg2,New_coal_PP,decommissioning_cost,0.0
3318,2025,reg2,New_coal_PP,decommissioning_cost,0.0
3319,2026,reg2,New_coal_PP,decommissioning_cost,0.0
3320,2027,reg2,New_coal_PP,decommissioning_cost,0.0
3321,2028,reg2,New_coal_PP,decommissioning_cost,0.0
3322,2029,reg2,New_coal_PP,decommissioning_cost,0.0
3323,2030,reg2,New_coal_PP,decommissioning_cost,0.0
3324,2019,reg2,New_bio_PP,decommissioning_cost,0.0
3325,2020,reg2,New_bio_PP,decommissioning_cost,0.0
3326,2021,reg2,New_bio_PP,decommissioning_cost,0.0
3327,2022,reg2,New_bio_PP,decommissioning_cost,0.0
3328,2023,reg2,New_bio_PP,decommissioning_cost,0.0
3329,2024,reg2,New_bio_PP,decommissioning_cost,0.0
3330,2025,reg2,New_bio_PP,decommissioning_cost,0.0
3331,2026,reg2,New_bio_PP,decommissioning_cost,0.0
3332,2027,reg2,New_bio_PP,decommissioning_cost,0.0
3333,2028,reg2,New_bio_PP,decommissioning_cost,0.0
3334,2029,reg2,New_bio_PP,decommissioning_cost,0.0
3335,2030,reg2,New_bio_PP,decommissioning_cost,0.0
3336,2019,reg2,Elec_distribution,decommissioning_cost,0.0
3337,2020,reg2,Elec_distribution,decommissioning_cost,0.0
3338,2021,reg2,Elec_distribution,decommissioning_cost,0.0
3339,2022,reg2,Elec_distribution,decommissioning_cost,0.0
3340,2023,reg2,Elec_distribution,decommissioning_cost,0.0
3341,2024,reg2,Elec_distribution,decommissioning_cost,0.0
3342,2025,reg2,Elec_distribution,decommissioning_cost,0.0
3343,2026,reg2,Elec_distribution,decommissioning_cost,0.0
3344,2027,reg2,Elec_distribution,decommissioning_cost,0.0
3345,2028,reg2,Elec_distribution,decommissioning_cost,0.0
3346,2029,reg2,Elec_distribution,decommissioning_cost,0.0
3347,2030,reg2,Elec_distribution,decommissioning_cost,0.0
3348,2019,reg3,Coal_supply,decommissioning_cost,0.0
3349,2020,reg3,Coal_supply,decommissioning_cost,0.0
3350,2021,reg3,Coal_supply,decommissioning_cost,0.0
3351,2022,reg3,Coal_supply,decommissioning_cost,0.0
3352,2023,reg3,Coal_supply,decommissioning_cost,0.0
3353,2024,reg3,Coal_supply,decommissioning_cost,0.0
3354,2025,reg3,Coal_supply,decommissioning_cost,0.0
3355,2026,reg3,Coal_supply,decommissioning_cost,0.0
3356,2027,reg3,Coal_supply,decommissioning_cost,0.0
3357,2028,reg3,Coal_supply,decommissioning_cost,0.0
